airpressure,rain,rdesc,winddirect,windpower,temperature,humidity,windspeed,rcode,feelst,updatetime,phenomena,Date,Hour
9999,0.1,Success,西北风,微风,14.7,92,,200,14,2022/11/13 08:05,小雨,20221113,8
9999,0,Success,东北风,微风,14.9,86,,200,14,2022/11/13 09:10,阴,20221113,9
9999,0,Success,东南风,微风,14.6,85,,200,13.6,2022/11/13 10:05,阴,20221113,10
9999,0,Success,东南风,微风,14.8,81,,200,13.5,2022/11/13 11:05,阴,20221113,11
9999,0,Success,西南风,微风,14.8,81,,200,13.9,2022/11/13 12:05,阴,20221113,12
9999,0,Success,9999,微风,15,78,,200,14.2,2022/11/13 13:05,阴,20221113,13
9999,0,Success,东北风,微风,15.2,74,,200,14.3,2022/11/13 14:05,阴,20221113,14
9999,0,Success,西北风,微风,15,72,,200,13.7,2022/11/13 15:05,阴,20221113,15
9999,0,Success,东北风,微风,14.6,72,,200,13.3,2022/11/13 16:05,阴,20221113,16
9999,0,Success,东北风,微风,14.3,72,,200,12.9,2022/11/13 17:05,阴,20221113,17
9999,0,Success,西北风,微风,14.2,69,,200,12.9,2022/11/13 18:05,阴,20221113,18
9999,0,Success,9999,微风,14.1,67,,200,13.2,2022/11/13 19:05,阴,20221113,19
9999,0,Success,东南风,微风,13.9,66,,200,12.3,2022/11/13 20:05,多云,20221113,20
9999,0,Success,东北风,微风,13.7,65,,200,12.2,2022/11/13 21:05,多云,20221113,21
9999,0,Success,9999,微风,13.7,68,,200,12.8,2022/11/13 22:05,多云,20221113,22
9999,0,Success,9999,微风,13.5,69,,200,12.5,2022/11/13 23:05,多云,20221113,23
9999,0,Success,9999,微风,13.3,70,,200,12.3,2022/11/14 00:05,多云,20221114,0
9999,0,Success,9999,微风,13.2,70,,200,12.3,2022/11/14 01:05,多云,20221114,1
9999,0,Success,东北风,微风,13,70,,200,11.6,2022/11/14 02:05,多云,20221114,2
9999,0,Success,西南风,微风,12.6,72,,200,11.5,2022/11/14 03:05,多云,20221114,3
9999,0,Success,9999,微风,12.6,71,,200,11.6,2022/11/14 04:05,多云,20221114,4
9999,0,Success,东南风,微风,12.2,72,,200,11,2022/11/14 05:05,多云,20221114,5
9999,0,Success,9999,微风,12.1,75,,200,11.1,2022/11/14 06:05,多云,20221114,6
9999,0,Success,9999,微风,12.2,74,,200,11.3,2022/11/14 07:05,多云,20221114,7
9999,0,Success,西北风,微风,12.3,71,,200,11.1,2022/11/14 08:05,多云,20221114,8
9999,0,Success,东北风,微风,12.2,70,,200,11.1,2022/11/14 09:05,多云,20221114,9
9999,0,Success,西北风,微风,12.7,67,,200,11.6,2022/11/14 10:05,多云,20221114,10
9999,0,Success,西北风,微风,12.9,64,,200,11.7,2022/11/14 11:05,阴,20221114,11
9999,0,Success,西北风,微风,13.2,66,,200,12,2022/11/14 12:05,阴,20221114,12
9999,0,Success,西北风,微风,13.4,64,,200,12.3,2022/11/14 13:05,阴,20221114,13
9999,0,Success,西北风,微风,13.3,68,,200,12.2,2022/11/14 14:05,多云,20221114,14
9999,0,Success,东南风,微风,13.1,65,,200,11.8,2022/11/14 15:05,多云,20221114,15
9999,0,Success,9999,微风,12.8,60,,200,11.8,2022/11/14 16:05,多云,20221114,16
9999,0,Success,9999,微风,12.7,60,,200,11.7,2022/11/14 17:10,阴,20221114,17
9999,0,Success,西北风,微风,12,79,,200,11,2022/11/14 18:05,阴,20221114,18
9999,0.1,Success,9999,微风,11,82,,200,10.1,2022/11/14 19:05,小雨,20221114,19
9999,0,Success,9999,微风,11,82,,200,10.1,2022/11/14 20:05,阴,20221114,20
9999,0,Success,9999,微风,11.2,77,,200,10.3,2022/11/14 21:05,阴,20221114,21
9999,0,Success,9999,微风,11.4,79,,200,10.5,2022/11/14 22:05,阴,20221114,22
9999,0,Success,9999,微风,11.4,78,,200,10.5,2022/11/14 23:05,多云,20221114,23
9999,0,Success,东南风,微风,11.4,79,,200,10.3,2022/11/15 00:05,多云,20221115,0
9999,0,Success,9999,微风,11.4,75,,200,10.5,2022/11/15 01:05,多云,20221115,1
9999,0,Success,北风,微风,11.5,75,,200,10.4,2022/11/15 02:05,多云,20221115,2
9999,0,Success,9999,微风,11.5,76,,200,10.5,2022/11/15 03:05,多云,20221115,3
9999,0,Success,9999,微风,11.5,76,,200,10.6,2022/11/15 04:05,多云,20221115,4
9999,0,Success,9999,微风,11.6,75,,200,10.7,2022/11/15 05:05,多云,20221115,5
9999,0,Success,东南风,微风,11.7,74,,200,10.3,2022/11/15 06:05,多云,20221115,6
9999,0,Success,东北风,微风,11.6,74,,200,10.3,2022/11/15 07:05,多云,20221115,7
9999,0,Success,东南风,微风,11.9,72,,200,10.5,2022/11/15 08:05,多云,20221115,8
9999,0,Success,东北风,微风,12.2,69,,200,11,2022/11/15 09:05,多云,20221115,9
9999,0,Success,西北风,微风,12.8,65,,200,11.6,2022/11/15 10:05,多云,20221115,10
9999,0,Success,9999,微风,14.1,55,,200,13,2022/11/15 11:05,晴,20221115,11
9999,0,Success,东南风,微风,14.4,53,,200,12.9,2022/11/15 12:05,晴,20221115,12
9999,0,Success,东北风,微风,15.3,49,,200,14.1,2022/11/15 13:05,晴,20221115,13
9999,0,Success,9999,微风,16.3,44,,200,15.2,2022/11/15 14:05,多云,20221115,14
9999,0,Success,9999,微风,16.3,43,,200,15.2,2022/11/15 15:05,多云,20221115,15
1020,0,Success,西北风,微风,16.3,41,,200,15.1,2022/11/15 16:00,多云,20221115,16
9999,0,Success,9999,微风,14.8,45,,200,13.7,2022/11/15 17:05,多云,20221115,17
9999,0,Success,9999,微风,13.9,47,,200,12.7,2022/11/15 18:05,多云,20221115,18
9999,0,Success,9999,微风,13.4,50,,200,12.3,2022/11/15 19:05,多云,20221115,19
9999,0,Success,9999,微风,12.8,53,,200,11.7,2022/11/15 20:05,多云,20221115,20
9999,0,Success,9999,微风,12.4,58,,200,11.3,2022/11/15 21:05,多云,20221115,21
9999,0,Success,9999,微风,12,62,,200,11,2022/11/15 22:05,多云,20221115,22
9999,0,Success,9999,微风,11.6,72,,200,10.7,2022/11/15 23:05,多云,20221115,23
9999,0,Success,9999,微风,11.3,77,,200,10.4,2022/11/16 00:05,多云,20221116,0
9999,0,Success,9999,微风,11.1,80,,200,10.2,2022/11/16 01:05,多云,20221116,1
9999,0,Success,9999,微风,10.9,82,,200,10,2022/11/16 02:05,多云,20221116,2
9999,0,Success,9999,微风,10.6,83,,200,9.7,2022/11/16 03:05,多云,20221116,3
9999,0,Success,9999,微风,10.6,81,,200,9.7,2022/11/16 04:05,多云,20221116,4
9999,0,Success,9999,微风,10.4,81,,200,9.5,2022/11/16 05:10,多云,20221116,5
9999,0,Success,9999,微风,10.4,81,,200,9.5,2022/11/16 06:05,多云,20221116,6
9999,0,Success,9999,微风,10.4,84,,200,9.5,2022/11/16 07:05,多云,20221116,7
9999,0,Success,9999,微风,12,77,,200,11.1,2022/11/16 08:10,多云,20221116,8
9999,0,Success,9999,微风,13.5,57,,200,12.5,2022/11/16 09:05,多云,20221116,9
9999,0,Success,9999,微风,15.3,48,,200,14.2,2022/11/16 10:05,多云,20221116,10
9999,0,Success,9999,微风,16.3,41,,200,15.1,2022/11/16 11:05,多云,20221116,11
9999,9999,Success,西南风,微风,16.7,40,,200,15.4,2022/11/16 12:05,多云,20221116,12
9999,0,Success,西北风,微风,17.5,37,,200,16,2022/11/16 13:05,多云,20221116,13
Empty result,202,,,,,,,,,,,20221116,14
9999,0,Success,东北风,微风,17.7,48,,200,16.2,2022/11/16 15:05,多云,20221116,15
9999,0,Success,东北风,微风,16.9,50,,200,15.8,2022/11/16 16:05,多云,20221116,16
9999,0,Success,9999,微风,16.3,58,,200,15.4,2022/11/16 17:05,多云,20221116,17
9999,0,Success,9999,微风,16.1,66,,200,15.4,2022/11/16 18:05,多云,20221116,18
9999,0,Success,9999,微风,16.1,69,,200,15.4,2022/11/16 19:05,多云,20221116,19
9999,1,Success,9999,微风,14.4,96,,200,14,2022/11/16 20:05,小雨,20221116,20
9999,1.1,Success,9999,微风,14.1,100,,200,13.6,2022/11/16 21:05,小雨,20221116,21
9999,3.7,Success,9999,微风,14,100,,200,13.6,2022/11/16 22:05,中雨,20221116,22
9999,1.8,Success,9999,微风,13.7,100,,200,13.1,2022/11/16 23:10,中雨,20221116,23
9999,0.3,Success,东北风,微风,14,100,,200,13.3,2022/11/17 00:10,小雨,20221117,0
9999,2.8,Success,9999,微风,14.1,100,,200,13.7,2022/11/17 01:05,中雨,20221117,1
9999,1.4,Success,9999,微风,14.2,100,,200,13.7,2022/11/17 02:05,小雨,20221117,2
9999,1.1,Success,9999,微风,14.5,100,,200,14,2022/11/17 03:05,小雨,20221117,3
9999,0.2,Success,9999,微风,14.6,100,,200,14.1,2022/11/17 04:05,小雨,20221117,4
9999,0.7,Success,9999,微风,14.6,100,,200,14.2,2022/11/17 05:10,小雨,20221117,5
9999,0.8,Success,东北风,微风,14.8,100,,200,14.2,2022/11/17 06:05,小雨,20221117,6
9999,0.7,Success,9999,微风,15.1,100,,200,14.8,2022/11/17 07:05,小雨,20221117,7
9999,4.8,Success,东北风,微风,15.3,100,,200,14.6,2022/11/17 08:10,中雨,20221117,8
9999,1.2,Success,东北风,微风,15.4,100,,200,14.7,2022/11/17 09:05,小雨,20221117,9
9999,1.1,Success,东北风,微风,15.3,100,,200,14.7,2022/11/17 10:10,小雨,20221117,10
9999,0.7,Success,9999,微风,15.5,100,,200,15.1,2022/11/17 11:05,小雨,20221117,11
9999,0.4,Success,东北风,微风,15.3,100,,200,14.7,2022/11/17 12:05,小雨,20221117,12
9999,0.4,Success,9999,微风,15.3,100,,200,14.8,2022/11/17 13:05,小雨,20221117,13
9999,0.2,Success,东北风,微风,15.4,100,,200,14.5,2022/11/17 14:05,小雨,20221117,14
9999,0,Success,东北风,微风,15.5,100,,200,14.6,2022/11/17 15:05,阴,20221117,15
9999,0,Success,东北风,微风,15.8,100,,200,15,2022/11/17 16:10,阴,20221117,16
9999,0,Success,9999,微风,15.9,100,,200,15.5,2022/11/17 17:05,阴,20221117,17
9999,0.7,Success,东北风,微风,15.6,100,,200,15,2022/11/17 18:05,小雨,20221117,18
9999,0.2,Success,东北风,微风,15.4,100,,200,14.8,2022/11/17 19:05,小雨,20221117,19
9999,0.2,Success,东北风,微风,15.3,100,,200,14.7,2022/11/17 20:05,小雨,20221117,20
9999,0,Success,东北风,微风,15.5,100,,200,14.8,2022/11/17 21:05,阴,20221117,21
9999,0,Success,东北风,微风,15.7,100,,200,15.2,2022/11/17 22:05,阴,20221117,22
9999,0.1,Success,9999,微风,15.9,99,,200,15.5,2022/11/17 23:05,小雨,20221117,23
9999,0,Success,东北风,微风,16.2,96,,200,15.6,2022/11/18 00:05,阴,20221118,0
9999,0.1,Success,9999,微风,16.3,98,,200,16,2022/11/18 01:05,小雨,20221118,1
9999,0,Success,9999,微风,16.2,98,,200,15.8,2022/11/18 02:05,阴,20221118,2
9999,0.3,Success,9999,微风,16.1,100,,200,15.8,2022/11/18 03:05,小雨,20221118,3
9999,0,Success,9999,微风,16.5,98,,200,16.2,2022/11/18 04:10,阴,20221118,4
Empty result,202,,,,,,,,,,,20221118,5
9999,0,Success,东北风,微风,16.8,98,,200,16.4,2022/11/18 06:05,多云,20221118,6
9999,0,Success,东北风,微风,16.8,99,,200,16.3,2022/11/18 07:05,多云,20221118,7
9999,0,Success,东北风,微风,17.6,97,,200,17.1,2022/11/18 08:05,阴,20221118,8
9999,0,Success,东北风,微风,18.5,93,,200,18.1,2022/11/18 09:05,阴,20221118,9
9999,0,Success,9999,微风,18.7,91,,200,18.4,2022/11/18 10:05,阴,20221118,10
9999,0,Success,9999,微风,19.3,90,,200,19,2022/11/18 11:05,多云,20221118,11
9999,0,Success,东北风,微风,19.8,88,,200,19.2,2022/11/18 12:05,多云,20221118,12
9999,0,Success,9999,微风,20,86,,200,19.7,2022/11/18 13:05,多云,20221118,13
9999,0,Success,东北风,微风,19.5,87,,200,19.1,2022/11/18 14:05,多云,20221118,14
9999,0,Success,东北风,微风,19.3,86,,200,18.7,2022/11/18 15:05,多云,20221118,15
9999,0,Success,9999,微风,19.2,87,,200,18.9,2022/11/18 16:05,多云,20221118,16
9999,0,Success,9999,微风,19,89,,200,18.7,2022/11/18 17:05,多云,20221118,17
9999,0,Success,东南风,微风,18.8,92,,200,18.4,2022/11/18 18:05,多云,20221118,18
9999,0,Success,9999,微风,18.7,89,,200,18.5,2022/11/18 19:05,多云,20221118,19
9999,0,Success,东北风,微风,18.6,90,,200,18.1,2022/11/18 20:05,多云,20221118,20
9999,0,Success,9999,微风,18.3,91,,200,18,2022/11/18 21:05,多云,20221118,21
9999,0,Success,9999,微风,18.1,92,,200,17.9,2022/11/18 22:05,多云,20221118,22
9999,0,Success,9999,微风,18.1,93,,200,17.8,2022/11/18 23:05,多云,20221118,23
9999,0,Success,9999,微风,18.1,94,,200,17.8,2022/11/19 00:05,多云,20221119,0
9999,0,Success,9999,微风,18.1,93,,200,17.9,2022/11/19 01:05,多云,20221119,1
9999,0,Success,9999,微风,17.9,95,,200,17.7,2022/11/19 02:05,阴,20221119,2
9999,0,Success,9999,微风,18,95,,200,17.7,2022/11/19 03:05,阴,20221119,3
9999,0,Success,9999,微风,18.1,95,,200,17.9,2022/11/19 04:05,阴,20221119,4
9999,0,Success,9999,微风,18.2,95,,200,17.9,2022/11/19 05:10,多云,20221119,5
9999,0,Success,9999,微风,18.2,95,,200,18,2022/11/19 06:05,多云,20221119,6
9999,0,Success,9999,微风,18.2,95,,200,17.9,2022/11/19 07:05,多云,20221119,7
9999,0,Success,9999,微风,18.6,94,,200,18.4,2022/11/19 08:05,多云,20221119,8
9999,0,Success,东北风,微风,19.2,92,,200,18.9,2022/11/19 09:05,多云,20221119,9
9999,0,Success,西北风,微风,19.8,88,,200,19.4,2022/11/19 10:05,多云,20221119,10
9999,9999,Success,9999,微风,20.3,86,,200,20,2022/11/19 11:05,多云,20221119,11
9999,0,Success,9999,微风,20.4,87,,200,20.2,2022/11/19 12:05,多云,20221119,12
9999,0,Success,西南风,微风,20.5,86,,200,20.1,2022/11/19 13:05,多云,20221119,13
9999,0,Success,9999,微风,20.7,87,,200,20.5,2022/11/19 14:05,多云,20221119,14
9999,1.1,Success,9999,微风,19.7,97,,200,19.6,2022/11/19 15:05,小雨,20221119,15
9999,2.9,Success,9999,微风,18.9,100,,200,18.8,2022/11/19 16:05,中雨,20221119,16
9999,0,Success,9999,微风,18.2,100,,200,18.1,2022/11/19 17:05,阴,20221119,17
9999,0.2,Success,9999,微风,17.9,100,,200,17.7,2022/11/19 18:05,小雨,20221119,18
9999,0,Success,9999,微风,17.8,100,,200,17.7,2022/11/19 19:05,阴,20221119,19
9999,0,Success,9999,微风,17.7,100,,200,17.5,2022/11/19 20:05,阴,20221119,20
Empty result,202,,,,,,,,,,,20221119,21
9999,0,Success,9999,微风,17.4,100,,200,17.1,2022/11/19 22:05,阴,20221119,22
9999,0,Success,9999,微风,17.2,100,,200,16.9,2022/11/19 23:05,多云,20221119,23
9999,0,Success,9999,微风,16.9,98,,200,16.5,2022/11/20 00:05,多云,20221120,0
9999,0,Success,9999,微风,16.7,97,,200,16.4,2022/11/20 01:05,多云,20221120,1
9999,0,Success,9999,微风,16.5,95,,200,16.2,2022/11/20 02:05,多云,20221120,2
9999,0,Success,东北风,微风,16.3,94,,200,15.7,2022/11/20 03:05,多云,20221120,3
9999,0,Success,东南风,微风,16.1,95,,200,15.6,2022/11/20 04:05,多云,20221120,4
9999,0,Success,9999,微风,16,94,,200,15.6,2022/11/20 05:05,多云,20221120,5
9999,0,Success,9999,微风,16,95,,200,15.6,2022/11/20 06:05,多云,20221120,6
Empty result,202,,,,,,,,,,,20221120,7
9999,0,Success,9999,微风,16.1,93,,200,15.7,2022/11/20 08:05,多云,20221120,8
9999,0,Success,9999,微风,16.5,86,,200,15.9,2022/11/20 09:10,多云,20221120,9
9999,0,Success,西南风,微风,17.1,83,,200,16.4,2022/11/20 10:05,多云,20221120,10
9999,0,Success,东南风,微风,17.9,78,,200,17.2,2022/11/20 11:05,晴,20221120,11
9999,0,Success,东北风,微风,19.1,70,,200,18.3,2022/11/20 12:05,晴,20221120,12
9999,0,Success,东南风,微风,19.4,67,,200,18.7,2022/11/20 13:05,晴,20221120,13
9999,0,Success,西南风,微风,19.7,63,,200,18.7,2022/11/20 14:05,多云,20221120,14
9999,9999,Success,9999,微风,19.1,66,,200,18.5,2022/11/20 15:05,多云,20221120,15
9999,0,Success,9999,微风,18.2,66,,200,17.5,2022/11/20 16:05,多云,20221120,16
9999,0,Success,9999,微风,17.3,69,,200,16.6,2022/11/20 17:05,多云,20221120,17
9999,0,Success,9999,微风,16.5,78,,200,16,2022/11/20 18:05,多云,20221120,18
9999,0,Success,9999,微风,16.3,80,,200,15.8,2022/11/20 19:05,多云,20221120,19
9999,0,Success,9999,微风,16.7,80,,200,16.1,2022/11/20 20:05,多云,20221120,20
9999,0,Success,9999,微风,16.8,82,,200,16.3,2022/11/20 21:05,多云,20221120,21
9999,0,Success,9999,微风,16.6,84,,200,16.2,2022/11/20 22:05,多云,20221120,22
9999,0,Success,9999,微风,16.7,84,,200,16.3,2022/11/20 23:10,晴,20221120,23
9999,0,Success,9999,微风,16.8,85,,200,16.4,2022/11/21 00:05,晴,20221121,0
9999,0,Success,9999,微风,16.8,86,,200,16.4,2022/11/21 01:05,晴,20221121,1
9999,0,Success,9999,微风,16.7,87,,200,16.2,2022/11/21 02:05,晴,20221121,2
9999,0,Success,9999,微风,15.9,92,,200,15.5,2022/11/21 03:05,晴,20221121,3
9999,0,Success,9999,微风,15.8,92,,200,15.4,2022/11/21 04:05,晴,20221121,4
9999,0,Success,9999,微风,16.1,91,,200,15.7,2022/11/21 05:05,晴,20221121,5
9999,0,Success,9999,微风,15.5,95,,200,15.1,2022/11/21 06:05,晴,20221121,6
9999,0,Success,9999,微风,15.5,98,,200,15.2,2022/11/21 07:05,晴,20221121,7
9999,0,Success,9999,微风,16.2,93,,200,15.8,2022/11/21 08:05,晴,20221121,8
9999,0,Success,东北风,微风,17,89,,200,16.3,2022/11/21 09:05,晴,20221121,9
9999,0,Success,东北风,微风,18.8,79,,200,18.1,2022/11/21 10:10,晴,20221121,10
9999,0,Success,9999,微风,19.8,70,,200,19.3,2022/11/21 11:10,晴,20221121,11
9999,0,Success,东北风,微风,20.5,66,,200,19.7,2022/11/21 12:05,晴,20221121,12
9999,0,Success,东北风,微风,20.9,63,,200,19.9,2022/11/21 13:05,晴,20221121,13
9999,0,Success,西北风,微风,21.6,58,,200,20.8,2022/11/21 14:05,晴,20221121,14
9999,0,Success,9999,微风,21.3,64,,200,20.8,2022/11/21 15:15,晴,20221121,15
9999,0,Success,9999,微风,19.9,69,,200,19.5,2022/11/21 16:15,晴,20221121,16
9999,0,Success,9999,微风,19.5,77,,200,19.1,2022/11/21 17:10,晴,20221121,17
9999,0,Success,9999,微风,19.1,82,,200,18.7,2022/11/21 18:05,晴,20221121,18
9999,0,Success,9999,微风,18.6,84,,200,18.3,2022/11/21 19:05,晴,20221121,19
9999,0,Success,9999,微风,17.8,88,,200,17.4,2022/11/21 20:05,多云,20221121,20
9999,0,Success,9999,微风,17.3,93,,200,17,2022/11/21 21:10,多云,20221121,21
9999,0,Success,9999,微风,17.2,93,,200,16.9,2022/11/21 22:05,多云,20221121,22
9999,0,Success,9999,微风,17,96,,200,16.7,2022/11/21 23:05,多云,20221121,23
9999,0,Success,9999,微风,17.1,95,,200,16.8,2022/11/22 00:10,多云,20221122,0
9999,0,Success,9999,微风,17.4,91,,200,17,2022/11/22 01:10,多云,20221122,1
9999,0,Success,9999,微风,17.4,90,,200,17,2022/11/22 02:05,多云,20221122,2
9999,0,Success,9999,微风,17.5,91,,200,17.1,2022/11/22 03:10,多云,20221122,3
9999,0,Success,9999,微风,17.4,91,,200,17.1,2022/11/22 04:05,多云,20221122,4
9999,0,Success,西北风,微风,17.4,92,,200,16.9,2022/11/22 05:05,阴,20221122,5
1017,5.1,Success,9999,微风,16.7,100,,200,16.4,2022/11/22 06:00,中雨,20221122,6
9999,4.5,Success,9999,微风,16.8,100,,200,16.5,2022/11/22 07:10,中雨,20221122,7
9999,0.7,Success,西北风,微风,16.7,100,,200,16.2,2022/11/22 08:05,小雨,20221122,8
9999,0,Success,西北风,微风,17.2,100,,200,16.8,2022/11/22 09:15,阴,20221122,9
9999,0,Success,西北风,微风,17.7,100,,200,17.2,2022/11/22 10:15,阴,20221122,10
9999,0,Success,西北风,微风,18,99,,200,17.1,2022/11/22 11:20,阴,20221122,11
9999,0,Success,9999,微风,18,98,,200,17.7,2022/11/22 12:15,阴,20221122,12
9999,0,Success,西南风,微风,18.1,95,,200,17.5,2022/11/22 13:10,阴,20221122,13
9999,0,Success,西南风,微风,18.2,91,,200,17.8,2022/11/22 14:05,阴,20221122,14
9999,0,Success,西风,微风,17.9,88,,200,17.4,2022/11/22 15:20,阴,20221122,15
9999,0,Success,西北风,微风,17.4,88,,200,16.8,2022/11/22 16:20,阴,20221122,16
9999,0,Success,9999,微风,17.1,90,,200,16.8,2022/11/22 17:15,阴,20221122,17
9999,0,Success,9999,微风,16.9,89,,200,16.5,2022/11/22 18:05,阴,20221122,18
9999,0,Success,9999,微风,16.7,88,,200,16.2,2022/11/22 19:05,阴,20221122,19
9999,0,Success,西南风,微风,16.5,89,,200,15.9,2022/11/22 20:05,阴,20221122,20
1017,0,Success,9999,微风,16.3,94,,200,15.9,2022/11/22 21:00,阴,20221122,21
9999,0,Success,9999,微风,15.7,98,,200,15.2,2022/11/22 22:05,阴,20221122,22
9999,0,Success,东北风,微风,15.7,95,,200,15.1,2022/11/22 23:05,阴,20221122,23
9999,0,Success,西北风,微风,15.5,92,,200,14.6,2022/11/23 00:05,阴,20221123,0
9999,0,Success,9999,微风,15.2,92,,200,14.6,2022/11/23 01:05,阴,20221123,1
9999,0,Success,9999,微风,15.3,93,,200,14.8,2022/11/23 02:05,阴,20221123,2
1019,0,Success,9999,微风,15.3,93,,200,14.9,2022/11/23 03:00,阴,20221123,3
9999,0,Success,东南风,微风,15.3,93,,200,14.6,2022/11/23 04:05,阴,20221123,4
9999,0,Success,9999,微风,15.3,92,,200,14.8,2022/11/23 05:05,多云,20221123,5
9999,0,Success,东北风,微风,15.3,91,,200,14.3,2022/11/23 06:05,多云,20221123,6
9999,0,Success,东南风,微风,15.3,91,,200,14.4,2022/11/23 07:05,多云,20221123,7
9999,0,Success,9999,微风,15.5,90,,200,15.1,2022/11/23 08:10,多云,20221123,8
9999,0,Success,西南风,微风,16.2,85,,200,15.2,2022/11/23 09:15,多云,20221123,9
9999,0,Success,西北风,微风,17.3,75,,200,16.3,2022/11/23 10:20,多云,20221123,10
9999,0,Success,西南风,微风,17.6,73,,200,16.8,2022/11/23 11:20,多云,20221123,11
9999,0,Success,西南风,微风,18.5,61,,200,17.4,2022/11/23 12:15,多云,20221123,12
9999,0,Success,9999,微风,18.5,61,,200,17.8,2022/11/23 13:05,多云,20221123,13
9999,0,Success,东北风,微风,18.1,67,,200,17.3,2022/11/23 14:05,多云,20221123,14
9999,0,Success,东南风,微风,17.2,76,,200,16.5,2022/11/23 15:15,多云,20221123,15
9999,0.1,Success,9999,微风,16.8,71,,200,16.2,2022/11/23 16:15,小雨,20221123,16
9999,0,Success,9999,微风,16.4,66,,200,15.7,2022/11/23 17:15,多云,20221123,17
9999,0,Success,东北风,微风,16.3,68,,200,15.1,2022/11/23 18:05,多云,20221123,18
9999,0,Success,9999,微风,15.7,74,,200,15.1,2022/11/23 19:05,多云,20221123,19
9999,0,Success,9999,微风,15.5,79,,200,14.9,2022/11/23 20:05,晴,20221123,20
9999,0,Success,9999,微风,15.4,82,,200,14.8,2022/11/23 21:05,晴,20221123,21
9999,0,Success,东北风,微风,15.5,83,,200,14.4,2022/11/23 22:05,晴,20221123,22
9999,0,Success,9999,微风,15.2,86,,200,14.6,2022/11/23 23:05,晴,20221123,23
9999,0,Success,9999,微风,14.5,89,,200,14,2022/11/24 00:05,晴,20221124,0
9999,0,Success,9999,微风,14.6,88,,200,14.1,2022/11/24 01:05,晴,20221124,1
